account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a01641,1441898979911745.5,1441898979911745.5,6,49943316898006.31,49943316898006.31,4,0.0,0.0,0,1491842296809751.8,1491842296809751.8,10,4742689009147.5,4742689009147.5,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,959790000000.0,959790000000.0,1
a27556,110999286000000.0,110999286000000.0,2,0.0,0.0,0,0.0,0.0,0,110999286000000.0,110999286000000.0,2,17990759999902.14,17990759999902.14,6,64958757147636.14,64958757147636.14,5,0.0,0.0,0,0.0,0.0,0,64958757147636.14,64958757147636.14,5,571995550100000.0,571995550100000.0,9
a02162,0.0,0.0,0,0.0,0.0,9,0.0,0.0,0,1189290000000.0,1189290000000.0,15,1381773418976500.0,1381773418976500.0,17,137147095593812.0,137147095593812.0,13,24042350732000.0,24042350732000.0,3,0.0,0.0,0,3893924672285598.5,3893924672285598.5,25,1748461500000000.0,1748461500000000.0,25
a01589,0.0,0.0,0,2.63884685e+16,2.63884685e+16,10,0.0,0.0,0,2.63884685e+16,2.63884685e+16,10,1.0560155e+16,1.0560155e+16,10,0.0,0.0,0,1.0560155e+16,1.0560155e+16,10,0.0,0.0,0,1.0560155e+16,1.0560155e+16,10,2.639145989e+16,2.639145989e+16,11
a16193,0.0,0.0,0,549478260000.0,549478260000.0,3,447500000000.0,447500000000.0,5,996978260000.0,996978260000.0,8,1334270000000.0,1334270000000.0,9,0.0,0.0,0,0.0,0.0,0,4966326757572318.0,4966326757572318.0,10,4966326757572318.0,4966326757572318.0,10,245756592930000.0,245756592930000.0,13
a24435,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,4,9765666946800000.0,9765666946800000.0,5,0.0,0.0,0,0.0,0.0,0,9765666946800000.0,9765666946800000.0,5,18661289317133.86,18661289317133.86,9
a20771,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,23153500000.0,23153500000.0,21
a11667,0.0,0.0,0,95000000000.0,95000000000.0,1,0.0,0.0,0,95000000000.0,95000000000.0,1,312500000000.0,312500000000.0,5,0.0,0.0,0,418648472395625.0,418648472395625.0,6,0.0,0.0,0,418648472395625.0,418648472395625.0,6,2185886000000.0,2185886000000.0,7
a22827,27460234500000.0,27460234500000.0,25,0.0,0.0,0,0.0,0.0,0,27460234500000.0,27460234500000.0,25,15201625000000.0,15201625000000.0,25,10259970000000.0,10259970000000.0,25,0.0,0.0,0,0.0,0.0,0,10259970000000.0,10259970000000.0,25,5.499998136006147e+17,5.499998136006147e+17,25
a24597,2452013536000000.0,2452013536000000.0,10,0.0,0.0,0,74352675000000.0,74352675000000.0,15,2526366211000000.0,2526366211000000.0,25,1134151800000000.0,1134151800000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,226895360000000.1,226895360000000.1,5
a02149,1011000000000.0,1011000000000.0,3,0.0,0.0,0,0.0,0.0,0,1011000000000.0,1011000000000.0,3,8274330388756.961,8274330388756.961,7,7621161470634.832,7621161470634.832,4,2047460309083.158,2047460309083.158,1,0.0,0.0,0,11659773479717.99,11659773479717.99,6,8566947772710.601,8566947772710.601,9
a21827,124158600000.0,124158600000.0,6,0.0,0.0,0,0.0,0.0,0,206931000000.0,206931000000.0,10,111188599500.0,111188599500.0,13,571953712671.5955,571953712671.5955,4,5004217978585.386,5004217978585.386,8,0.0,0.0,0,9530089562210.338,9530089562210.338,20,460855900000.0,460855900000.0,21
